name, hazType, meanXdist, meanYdist, meanAngle, meanSLdist, meanXspeed, meanYspeed, medianXdist, medianYdist, medianAngle, medianSLdist, medianXspeed, medianYspeed, stdXdist, stdYdist, stdAngle, stdSLdist, stdXspeed, stdYspeed, minXdist, minYdist, minAngle, minSLdist, minXspeed, minYspeed, maxXdist, maxYdist, maxAngle, maxSLdist, maxXspeed, maxYspeed, rangeXdist, rangeYdist, rangeAngle, rangeSLdist, rangeXspeed, rangeYspeed, skewXdist, skewYdist, skewAngle, skewSLdist, skewXspeed, skewYspeed, kurtXdist, kurtYdist, kurtAngle, kurtSLdist, kurtXspeed, kurtYspeed, cvXdist, cvYdist, cvAngle, cvSLdist, cvXspeed, cvYspeed, madXdist, madYdist, madAngle, madSLdist, madXspeed, madYspeed, action, RT
S68,2,-74.3074,-13.8463,-2.957,75.5865,18.1005,-0.0001,-74.3744,-13.8736,-2.9572,75.6573,18.0996,0.0001,19.2658,3.4851,0.0017,19.578,0.0063,0.001,-106.6,-19.1119,-2.9642,41.6576,18.068,-0.0017,-40.9219,-7.7943,-2.9534,108.2995,18.1139,0.0021,65.6781,11.3176,0.0108,66.6419,0.0459,0.0038,0.0159,0.0404,-1.0357,-0.0168,-1.805,0.0362,-1.2165,-1.2505,3.6915,-1.2178,8.0449,-1.1069,-0.2593,-0.2517,-0.0006,0.259,0.0003,-9.0838,24.8739,4.5552,0.001,25.2875,0.0003,0.0015,1,3.67
S68,0,-95.639,-7.5885,-3.0519,95.9718,16.8146,0,-97.0121,-7.9085,-3.0603,97.3339,16.8112,-0.0001,33.8637,0.5761,0.0306,33.7773,0.0453,0.0003,-151.4276,-7.9385,-3.0894,34.9667,16.7272,-0.0007,-34.5295,-5.512,-2.9833,151.6341,16.9367,0.0011,116.8981,2.4266,0.1061,116.6674,0.2095,0.0018,0.0963,1.9076,0.6581,-0.0963,0.5773,0.7687,-1.1944,2.7081,-0.7679,-1.1935,-0.2606,1.1468,-0.3541,-0.0759,-0.01,0.352,0.0027,-19.127,43.3682,0.044,0.0317,43.2432,0.0485,0.0002,1,5.91
S7,0,101.3253,6.767,0.0779,101.5824,18.6709,-0.0002,102.7891,6.9874,0.0687,103.0321,18.6765,-0.0001,38.6337,0.5026,0.0305,38.5545,0.048,0.0011,32.0183,4.9074,0.0418,32.3922,18.5208,-0.0032,165.159,7.0905,0.1521,165.3036,18.7415,0.0024,133.1407,2.1831,0.1103,132.9114,0.2206,0.0056,-0.0886,-2.0194,0.7779,-0.0883,-1.008,-0.5925,-1.1985,3.1811,-0.5309,-1.1981,0.936,0.6861,0.3813,0.0743,0.3917,0.3795,0.0026,-7.1247,49.5712,0.1315,0.0295,49.4813,0.0436,0.0006,3,6.14
S7,3,60.4932,-16.8985,-0.2719,62.8093,19.6226,-0.003,60.6528,-16.8846,-0.2715,62.9591,19.6233,-0.0028,15.2046,4.3859,0.0022,15.8239,0.0281,0.0042,34.057,-24.4603,-0.2763,35.3283,19.5568,-0.0097,86.2492,-9.3923,-0.2691,89.6506,19.6697,0.0048,52.1922,15.068,0.0073,54.3222,0.1129,0.0145,-0.0282,-0.0069,-0.4419,-0.0256,-0.1522,-0.0722,-1.2153,-1.2118,-1.0292,-1.2151,-0.9551,-0.944,0.2513,-0.2595,-0.0082,0.2519,0.0014,-1.4191,19.5957,5.6643,0.0027,20.4072,0.035,0.0046,1,2.7
S7,1,142.4304,7.0154,0.0527,142.615,18.4727,-0.0003,142.391,7.0294,0.0493,142.5644,18.4558,-0.0001,36.3872,0.0643,0.0141,36.3405,0.064,0.0015,79.6162,6.7478,0.0344,79.9016,18.3399,-0.0029,205.4311,7.0716,0.0846,205.5528,18.5913,0.0024,125.815,0.3238,0.0501,125.6512,0.2513,0.0053,0.0029,-2.0577,0.6058,0.0036,0.4101,-0.3106,-1.1995,4.3127,-0.7862,-1.1996,-0.7708,-1.0996,0.2555,0.0092,0.2678,0.2548,0.0035,-5.4515,46.6544,0.048,0.0152,46.6098,0.0568,0.0017,1,5.12
S70,1,-113.083,-7.1584,-3.0614,113.3636,16.6859,0,-113.056,-7.3045,-3.0767,113.2946,16.6996,0,49.599,0.3655,0.042,49.4762,0.0395,0.0002,-198.9199,-7.3514,-3.1049,28.0855,16.538,-0.001,-27.5158,-5.6283,-2.9398,199.0538,16.7111,0.0003,171.4041,1.7231,0.1651,170.9683,0.173,0.0013,-0.0018,2.4573,1.1062,0.0037,-2.4235,-0.7728,-1.2015,5.2597,0.258,-1.2018,4.778,2.0232,-0.4386,-0.0511,-0.0137,0.4364,0.0024,-11.2563,63.7187,0.0594,0.0327,63.5683,0.0085,0.0001,2,7.53
S70,2,-80.0623,-16.2808,-2.941,81.7009,15.8479,0,-80.0581,-16.2819,-2.941,81.697,15.8489,0.0001,7.492,1.5869,0.0008,7.6579,0.0149,0.0002,-93.0156,-19.0071,-2.9426,68.5273,15.8052,-0.0005,-67.175,-13.5468,-2.94,94.9378,15.8694,0.0004,25.8406,5.4603,0.0026,26.4104,0.0642,0.0009,-0.002,0.0017,-0.3066,0.0019,-0.9202,-1.3309,-1.1987,-1.2003,-1.1101,-1.1988,0.491,1.5023,-0.0936,-0.0975,-0.0003,0.0937,0.0009,6.4724,9.6155,2.0375,0.001,9.8286,0.0125,0.0001,1,1.63
S70,3,-53.6158,16.945,2.8365,56.2304,16.439,0,-53.77,16.9444,2.8363,56.3767,16.4403,0.0001,11.116,3.7856,0.0049,11.7399,0.0084,0.0005,-72.305,10.4259,2.8281,35.795,16.4043,-0.0014,-34.243,23.4417,2.846,76.01,16.4491,0.0006,38.062,13.0158,0.018,40.215,0.0448,0.002,0.0356,-0.0012,0.1123,-0.0322,-1.8996,-1.2394,-1.2157,-1.2064,-1.0203,-1.2149,4.2988,0.8324,-0.2073,0.2234,0.0017,0.2088,0.0005,-38.1605,14.3999,4.8568,0.0058,15.2194,0.0064,0.0004,1,2.36
S71,0,94.2021,6.5817,0.0786,94.4566,16.0562,-0.0004,95.5451,6.7712,0.0708,95.7849,16.039,-0.0001,31.8013,0.3517,0.027,31.7292,0.036,0.0008,36.7861,5.3103,0.0462,37.1675,16.0149,-0.0027,146.5215,6.7795,0.1434,146.6778,16.1833,0.0016,109.7353,1.4692,0.0972,109.5103,0.1684,0.0043,-0.0994,-1.9753,0.7316,-0.0988,1.9961,-1.6723,-1.1943,2.9124,-0.6124,-1.1941,2.9491,2.2429,0.3376,0.0534,0.3439,0.3359,0.0022,-2.1041,40.7148,0.0121,0.027,40.6183,0.0024,0.0003,3,5.79
S71,3,48.6453,-16.6689,-0.33,51.4219,16.3057,0.0001,48.7737,-16.6937,-0.3298,51.5515,16.3057,-0.0001,13.4663,4.6447,0.0006,14.2447,0.0038,0.0005,25.2277,-24.5932,-0.332,26.6574,16.2896,-0.0007,71.3443,-8.6127,-0.329,75.4641,16.313,0.0019,46.1166,15.9805,0.003,48.8068,0.0234,0.0026,-0.0278,0.0153,-1.3085,-0.0265,-0.3053,1.6629,-1.2168,-1.2062,1.2396,-1.2157,0.0442,2.7804,0.2768,-0.2786,-0.002,0.277,0.0002,7.0404,17.4212,5.9779,0.0002,18.4183,0.0046,0.0001,1,2.87
S71,1,102.1983,6.5279,0.0835,102.455,16.1407,-0.0005,102.4792,6.9359,0.0676,102.7139,16.075,0,49.3866,0.8146,0.0435,49.2927,0.2055,0.0018,16.7654,3.3494,0.0371,17.0967,15.8577,-0.0118,187.3765,6.9634,0.1972,187.5057,16.4428,0.0017,170.6111,3.614,0.16,170.4091,0.5851,0.0135,-0.0091,-2.2098,0.9643,-0.0087,0.1694,-4.4741,-1.2007,4.0107,-0.1919,-1.1996,-1.6073,21.006,0.4832,0.1248,0.5214,0.4811,0.0127,-3.8479,63.3667,0.0367,0.0358,63.2649,0.2582,0.0002,1,7.7
S72,3,70.4229,-19.1309,-0.2653,72.9752,20.6923,-0.0005,70.567,-19.1317,-0.2652,73.1144,20.7104,-0.0028,11.7274,3.174,0.0005,12.1493,0.0356,0.0043,50.0327,-24.565,-0.2667,51.8659,20.5978,-0.0038,90.2435,-13.6675,-0.2647,93.5271,20.7249,0.0101,40.2108,10.8975,0.0019,41.6613,0.1272,0.0139,-0.0298,0.0036,-0.8588,-0.028,-1.2838,1.4578,-1.2118,-1.2095,-0.0847,-1.2117,0.2508,0.6821,0.1665,-0.1659,-0.0019,0.1665,0.0017,-8.5361,15.0655,4.1045,0.0005,15.6112,0.0115,0.0011,1,1.98
S72,0,111.1039,7.02,0.0697,111.3465,18.9086,-0.0006,112.1801,7.1114,0.0641,112.411,18.9325,-0.0005,33.9236,0.2509,0.022,33.8555,0.1446,0.0015,50.4439,6.0659,0.0418,50.8073,18.633,-0.005,167.5573,7.2021,0.1197,167.7036,19.1242,0.0043,117.1133,1.1362,0.0779,116.8963,0.4913,0.0094,-0.0757,-2.0635,0.6226,-0.0752,-0.2502,-0.0154,-1.1973,3.5762,-0.7823,-1.1971,-1.2699,1.1602,0.3053,0.0357,0.316,0.3041,0.0076,-2.7301,43.5028,0.113,0.0235,43.4124,0.1891,0.0013,1,5.41
S72,1,116.325,6.6682,0.0734,116.5595,18.7105,-0.0002,116.376,6.9073,0.0593,116.5808,18.6874,0.0004,53.5791,0.6188,0.0376,53.4879,0.08,0.0048,23.7769,4.0924,0.0339,24.1265,18.6287,-0.0219,208.9153,7.0916,0.1704,209.0357,18.8771,0.0091,185.1384,2.9991,0.1365,184.9091,0.2484,0.031,-0.0017,-2.3739,0.9862,-0.0008,0.5373,-2.1483,-1.2013,4.9724,-0.1739,-1.2008,-1.1712,7.2456,0.4606,0.0928,0.5127,0.4589,0.0043,-26.6419,68.827,0.1418,0.0298,68.6493,0.0844,0.0029,1,7.48
S73,2,78.2236,14.3588,0.1819,79.5307,18.4033,-0.0005,78.2609,14.413,0.1821,79.577,18.4109,-0.0002,18.5663,3.2945,0.0016,18.8558,0.0457,0.0008,46.0881,8.5663,0.1746,46.8774,18.2573,-0.0019,109.3536,19.292,0.1838,111.0422,18.4658,0.0007,63.2656,10.7257,0.0092,64.1648,0.2084,0.0026,-0.0147,-0.0604,-1.8023,-0.0162,-0.9757,-0.189,-1.2178,-1.2424,4.657,-1.2189,0.4114,-1.4636,0.2373,0.2294,0.009,0.2371,0.0025,-1.7198,23.9546,4.3021,0.0015,24.33,0.0373,0.0011,1,3.48
S73,1,135.2357,6.7055,0.0548,135.4193,18.0694,0.0004,135.0427,6.7115,0.0499,135.211,18.0681,0.0004,40.7396,0.0965,0.0181,40.6816,0.2247,0.0002,65.1972,6.2664,0.0323,65.4976,17.681,0.0002,206.0588,6.8162,0.0958,206.1666,18.4606,0.001,140.8617,0.5499,0.0635,140.669,0.7796,0.0008,0.0114,-2.0611,0.6547,0.0122,0.0142,0.7073,-1.2001,5.5435,-0.7619,-1.2001,-1.1993,-0.2132,0.3012,0.0144,0.33,0.3004,0.0124,0.448,52.3077,0.0596,0.0188,52.2328,0.2884,0.0002,1,5.83
S73,0,106.8601,7.0771,0.0759,107.1223,19.1044,0.0003,108.2782,7.3101,0.0674,108.5247,19.1401,0.0002,39.0342,0.4966,0.0279,38.9602,0.0741,0.0007,36.6448,5.3705,0.0435,37.0362,18.9829,-0.0018,171.3974,7.4659,0.1455,171.5599,19.2008,0.0018,134.7526,2.0954,0.102,134.5237,0.2179,0.0036,-0.0873,-1.694,0.8178,-0.0867,-0.4675,-0.0288,-1.1968,1.9901,-0.4365,-1.1966,-1.4435,1.0074,0.3653,0.0702,0.367,0.3637,0.0039,2.5033,50.0482,0.1866,0.0264,49.969,0.0623,0.0004,1,6.08
S74,2,75.3893,14.5618,0.1909,76.7828,17.3431,0.0003,75.463,14.5821,0.191,76.859,17.3502,0,16.2779,3.1226,0.0009,16.5746,0.019,0.001,47.1694,9.156,0.1855,48.0498,17.2793,-0.0025,102.5355,19.2367,0.1917,104.3244,17.3611,0.0019,55.3661,10.0807,0.0063,56.2746,0.0818,0.0044,-0.0203,-0.0408,-3.8746,-0.0211,-1.4587,-0.5309,-1.221,-1.262,16.3101,-1.2227,1.3993,-0.2029,0.2159,0.2144,0.0048,0.2159,0.0011,3.7064,20.9985,4.112,0.0004,21.3973,0.0115,0.0014,1,3.24
S74,0,111.52,7.3769,0.0708,111.7803,17.4546,-0.0003,112.5708,7.435,0.0664,112.8193,17.4192,-0.0004,28.7401,0.1441,0.0189,28.676,0.0759,0.0014,59.7425,6.8395,0.0464,60.1327,17.3906,-0.0032,159.1084,7.4848,0.114,159.28,17.6338,0.0025,99.3659,0.6453,0.0676,99.1473,0.2432,0.0057,-0.0878,-2.0345,0.6042,-0.087,1.3605,0.1186,-1.1923,3.33,-0.7832,-1.1924,0.4108,-0.717,0.2577,0.0195,0.2671,0.2565,0.0043,-4.9224,36.7857,0.0496,0.0205,36.7048,0.0354,0.0015,1,4.97
S74,1,133.8326,6.6077,0.0545,134.0127,17.5731,0.0004,133.6922,6.5947,0.0494,133.8556,17.6025,0.0007,39.5878,0.0384,0.0181,39.5299,0.1625,0.0014,65.694,6.4695,0.0325,66.0118,17.2495,-0.0027,202.5088,6.6639,0.0982,202.6159,17.771,0.0028,136.8148,0.1944,0.0656,136.6042,0.5215,0.0055,0.0084,-0.2669,0.7402,0.0094,-0.4407,-0.6665,-1.2011,-0.0107,-0.5679,-1.2013,-1.1537,-0.4001,0.2958,0.0058,0.3321,0.295,0.0092,3.7045,50.7848,0.0294,0.0181,50.7,0.2059,0.0009,1,5.78
S75,3,-67.8918,18.6403,2.874,70.4046,19.1279,0.0015,-68.0431,18.6605,2.8739,70.5555,19.1285,0.0016,8.7127,2.6136,0.0031,9.0937,0.0166,0.0003,-82.5785,14.1116,2.8691,54.5449,19.0827,0.0007,-52.6879,23.0794,2.8799,85.743,19.1547,0.0019,29.8906,8.9678,0.0108,31.1981,0.072,0.0012,0.0388,-0.0201,0.1355,-0.0373,-0.5566,-1.5462,-1.2075,-1.2079,-1.1553,-1.2075,-0.0466,1.6374,-0.1283,0.1402,0.0011,0.1292,0.0009,0.183,11.2204,3.3667,0.0039,11.711,0.0165,0.0001,1,1.61
S75,2,-89.72,-15.0233,-2.9754,90.9692,19.8405,-0.0019,-89.8129,-15.0881,-2.9752,91.0715,19.8441,-0.0026,16.0843,2.5711,0.0016,16.2878,0.0333,0.0014,-116.5497,-18.7396,-2.9823,62.7133,19.755,-0.0037,-61.8339,-10.4659,-2.9739,118.0443,19.8964,0.0004,54.7158,8.2737,0.0084,55.331,0.1414,0.0041,0.0231,0.0904,-2.103,-0.025,-0.483,0.2112,-1.2227,-1.2563,5.2338,-1.224,-0.41,-1.6923,-0.1793,-0.1711,-0.0005,0.179,0.0017,-0.7408,20.7705,3.3895,0.0013,21.0458,0.0368,0.0016,1,2.8
S75,0,-102.2627,-6.7654,-3.0638,102.5133,19.9062,0.0008,-103.8692,-7.1696,-3.0727,104.1164,19.9065,0.0009,43.0078,0.9554,0.0288,42.9539,0.0324,0.0021,-173.3738,-7.5514,-3.0981,25.3413,19.816,-0.0024,-25.1102,-3.4147,-3.0058,173.5382,19.967,0.0047,148.2636,4.1367,0.0922,148.1968,0.151,0.0072,0.0877,1.717,0.6635,-0.0883,-0.1464,-0.0074,-1.1981,2.1805,-0.868,-1.1967,-0.7093,-1.006,-0.4206,-0.1412,-0.0094,0.419,0.0016,2.6896,55.1562,0.4498,0.0286,55.0614,0.0394,0.0023,1,6.43
S76,3,-64.8128,17.3759,2.8802,67.1019,19.3551,0.0001,-65.0428,17.3967,2.8802,67.3291,19.4457,-0.0008,10.0215,2.9014,0.0032,10.4309,0.226,0.002,-81.5547,12.3517,2.8745,48.8264,18.8782,-0.0022,-47.2383,22.3167,2.8858,84.553,19.579,0.0038,34.3164,9.9651,0.0114,35.7265,0.7008,0.006,0.0528,-0.0177,-0.0325,-0.0502,-0.6221,0.5805,-1.2122,-1.2076,-1.1163,-1.2119,-1.0536,-1.1822,-0.1546,0.167,0.0011,0.1554,0.0117,17.8904,12.9935,3.737,0.004,13.5078,0.1961,0.0016,1,1.82
S76,2,-94.3212,-15.915,-2.9742,95.6547,20.0788,-0.0007,-94.4179,-15.9749,-2.974,95.7597,20.0823,-0.0005,14.1951,2.2486,0.0018,14.371,0.0367,0.0021,-117.9304,-19.0735,-2.9813,70.7025,19.9831,-0.0045,-69.6889,-11.9286,-2.9721,119.4623,20.1377,0.003,48.2415,7.1449,0.0092,48.7598,0.1546,0.0075,0.028,0.1029,-1.8313,-0.0302,-0.7066,-0.3131,-1.2262,-1.2754,3.9561,-1.2281,-0.0139,-0.2844,-0.1505,-0.1413,-0.0006,0.1502,0.0018,-3.1925,18.4283,2.9921,0.0013,18.6693,0.0298,0.001,1,2.45
S76,0,-106.9925,-7.2422,-3.0662,107.2632,18.5423,0.0006,-108.2445,-7.3349,-3.0737,108.4947,18.5395,0.0008,33.9124,0.2336,0.0255,33.8312,0.043,0.0013,-163.1063,-7.3909,-3.0963,46.3584,18.4858,-0.0023,-45.9319,-6.2738,-3.0058,163.2737,18.6534,0.0035,117.1744,1.1171,0.0905,116.9153,0.1676,0.0057,0.0889,2.4104,0.74,-0.0878,0.7098,-0.4198,-1.194,5.0519,-0.6186,-1.194,-0.2122,0.5469,-0.317,-0.0323,-0.0083,0.3154,0.0023,2.0616,43.3946,0.04,0.0253,43.3127,0.0425,0.0006,1,5.5
S77,1,-123.8077,-7.0482,-3.0616,124.0714,20.7782,-0.0008,-123.769,-7.3277,-3.0825,123.9857,20.775,-0.0019,62.8236,0.734,0.0517,62.7029,0.0238,0.0045,-232.493,-7.5736,-3.109,16.0264,20.7361,-0.0114,-15.4708,-4.1834,-2.8775,232.6163,20.825,0.0102,217.0222,3.3902,0.2315,216.5899,0.0889,0.0216,-0.0019,2.1511,1.4765,0.0035,0.3439,0.1707,-1.2026,3.9075,1.5321,-1.2027,-0.9391,-0.744,-0.5074,-0.1041,-0.0169,0.5054,0.0011,-5.8266,80.7444,0.2527,0.0315,80.5938,0.0265,0.0046,2,8.09
S77,2,-89.5196,-13.6786,-2.99,90.5586,20.8597,0.0018,-89.514,-13.6567,-2.9901,90.5497,20.8703,0.005,18.7073,2.881,0.0003,18.9279,0.019,0.0058,-121.9059,-18.7025,-2.9908,57.9017,20.7968,-0.0096,-57.2448,-8.6974,-2.9893,123.3322,20.8705,0.0088,64.6612,10.0051,0.0015,65.4306,0.0737,0.0184,-0.0011,-0.0144,0.6021,0.0014,-1.6666,-0.7831,-1.1999,-1.1852,0.8249,-1.1996,1.5724,-0.8799,-0.209,-0.2106,-0.0001,0.209,0.0009,3.187,24.096,3.6707,0.0002,24.3719,0.0001,0.0028,1,3.1
S77,3,-54.0311,14.7866,2.8757,56.0182,19.562,0.0028,-54.1599,14.9395,2.8733,56.1826,19.5891,0.0026,18.7578,5.27,0.0046,19.4831,0.0493,0.0124,-85.8134,5.5626,2.8723,22.2091,19.4218,-0.027,-21.5012,23.6069,2.8885,89.0013,19.5951,0.0215,64.3123,18.0443,0.0162,66.7922,0.1733,0.0485,0.0198,-0.0578,1.4339,-0.0224,-1.4893,-0.4109,-1.2158,-1.2129,0.7086,-1.2157,0.7957,-0.6815,-0.3472,0.3564,0.0016,0.3478,0.0025,4.5013,24.2794,6.813,0.0012,25.2649,0.0061,0.0143,1,3.32
S78,0,-69.5322,-5.7357,-2.8556,70.2492,15.5759,0.0003,-71.8653,-7.2098,-3.0416,72.2261,15.4733,0.0001,43.9645,2.478,0.7403,43.263,0.2876,0.001,-141.0394,-7.3292,-3.0904,0.0613,15.1978,-0.0016,7.8711,2.0249,0.2543,141.2243,16.0086,0.0055,148.9105,9.3541,3.3448,141.1631,0.8108,0.0071,0.1015,1.5803,3.9242,-0.0638,0.2775,2.7505,-1.2325,1.2724,13.479,-1.2783,-1.5334,8.4101,-0.6323,-0.432,-0.2592,0.6159,0.0185,3.0674,57.0194,0.1749,0.0581,56.8831,0.3344,0.0002,2,7.97
S78,3,-42.3063,13.9228,2.8281,44.5411,15.4623,-0.0001,-42.4241,13.9387,2.8241,44.6552,15.458,-0.0002,14.866,5.3412,0.0132,15.789,0.0413,0.0003,-67.371,4.6744,2.8118,17.1294,15.385,-0.0003,-16.4792,23.0581,2.8652,71.2077,15.548,0.0009,50.8918,18.3838,0.0534,54.0783,0.163,0.0011,0.0252,-0.0095,0.984,-0.0231,0.2555,2.1692,-1.2181,-1.2059,0.1212,-1.217,-0.8942,3.8421,-0.3514,0.3836,0.0047,0.3545,0.0027,-3.3324,19.2323,6.8856,0.0114,20.4223,0.0469,0.0001,1,3.34
S78,2,-66.0033,-14.05,-2.9317,67.4822,15.3455,0.0005,-66.0713,-14.105,-2.9313,67.5601,15.3498,0.0004,15.0743,3.1497,0.0013,15.3995,0.0285,0.0004,-91.0521,-18.6995,-2.9392,40.7629,15.2615,-0.0003,-39.866,-8.5041,-2.9309,92.9502,15.3871,0.0013,51.1861,10.1955,0.0083,52.1873,0.1256,0.0015,0.0213,0.0684,-3.6633,-0.0234,-0.905,0.1086,-1.2232,-1.2497,13.8514,-1.2247,0.3689,-1.0858,-0.2284,-0.2242,-0.0005,0.2282,0.0019,0.939,19.5152,4.121,0.0005,19.9456,0.0245,0.0005,1,3.39
S8,2,71.7408,12.9077,0.1781,72.8927,18.2775,0.0011,71.7334,12.9047,0.1781,72.8849,18.3282,0.0007,21.8147,3.903,0.0009,22.161,0.1049,0.0011,34.0938,6.2133,0.1729,34.6554,18.0519,-0.0006,108.5038,18.9538,0.1803,110.1468,18.3898,0.0046,74.41,12.7405,0.0073,75.4915,0.3379,0.0052,-0.0062,-0.014,-2.8043,-0.0065,-0.717,1.4662,-1.2162,-1.2451,13.8972,-1.2172,-0.9533,1.6544,0.3041,0.3024,0.0048,0.304,0.0057,1.004,28.1641,5.0856,0.0002,28.6196,0.0691,0.0006,3,4.11
S8,0,112.1232,7.4,0.072,112.3882,18.202,0,113.2019,7.4663,0.0665,113.4529,18.2574,0.0003,32.3845,0.1897,0.0218,32.3119,0.1027,0.001,54.0438,6.7001,0.0448,54.4575,18.005,-0.0043,165.8833,7.5434,0.1233,166.0503,18.3134,0.0015,111.8395,0.8433,0.0785,111.5927,0.3084,0.0058,-0.0803,-1.986,0.6665,-0.0795,-0.5254,-1.2976,-1.1965,3.1303,-0.6838,-1.1966,-1.312,1.4665,0.2888,0.0256,0.3024,0.2875,0.0056,-54.2323,41.5179,0.0754,0.023,41.4259,0.0759,0.0006,3,5.35
S8,1,124.5129,7.0204,0.0664,124.7441,18.1143,-0.0001,124.4476,7.0946,0.0575,124.6534,18.14,-0.0003,46.9095,0.2245,0.0283,46.821,0.0601,0.0016,43.5855,6.0455,0.0337,44.0027,18.0084,-0.0049,205.7358,7.183,0.1378,205.8527,18.1762,0.0036,162.1503,1.1375,0.1041,161.8499,0.1678,0.0085,0.0035,-2.4186,0.8485,0.0047,-0.6364,0.101,-1.2014,5.6198,-0.3834,-1.2014,-1.2292,0.3774,0.3767,0.032,0.4258,0.3753,0.0033,-12.3919,60.2899,0.1011,0.026,60.1456,0.0497,0.0013,1,6.7
S80,3,-69.2274,17.3223,2.8972,71.3623,20.6592,-0.009,-69.358,17.2585,2.8977,71.473,20.659,-0.0074,13.3849,3.6428,0.0041,13.8687,0.1025,0.0108,-91.9022,11.1475,2.8896,47.3241,20.4811,-0.027,-45.9925,23.6575,2.9038,94.8984,20.836,0.0049,45.9098,12.51,0.0142,47.5742,0.3549,0.0319,0.0249,0.0351,-0.2393,-0.021,0.0013,-0.2433,-1.2127,-1.209,-1.1706,-1.2126,-1.2006,-1.397,-0.1933,0.2103,0.0014,0.1943,0.005,-1.2033,17.2287,4.7047,0.005,17.8814,0.1319,0.0151,3,2.26
S80,1,-145.0719,-6.8194,-3.0833,145.2658,22.9469,0.0025,-144.8683,-6.9761,-3.0935,145.0361,22.9481,0.0011,62.1092,0.3891,0.0285,62.0317,0.188,0.0076,-252.9322,-7.0882,-3.1136,38.5256,22.6678,-0.0054,-38.1574,-5.3138,-3.0032,253.0315,23.3263,0.0492,214.7748,1.7744,0.1104,214.5059,0.6585,0.0546,-0.0084,2.1998,1.0305,0.0093,0.1071,3.475,-1.201,4.009,0.0462,-1.201,-0.9863,15.16,-0.4281,-0.0571,-0.0092,0.427,0.0082,3.0632,79.8815,0.0982,0.0231,79.7798,0.219,0.0048,2,7.4
S80,2,-99.7948,-13.4466,-3.0079,100.6967,23.3503,0.0047,-99.7848,-13.4222,-3.0079,100.6834,23.3635,0.0037,21.0893,2.9732,0.0014,21.2975,0.0485,0.0056,-136.2939,-18.6083,-3.0102,63.9889,23.2104,-0.0059,-63.437,-8.3862,-3.0058,137.5583,23.4025,0.0157,72.8569,10.2221,0.0044,73.5695,0.1922,0.0217,-0.0016,-0.0214,-0.0644,0.002,-1.2754,0.444,-1.2012,-1.2052,-1.2793,-1.2013,0.7646,-0.0975,-0.2113,-0.2211,-0.0005,0.2115,0.0021,1.1912,27.0101,3.8366,0.0018,27.2806,0.035,0.0015,1,3.12
S81,3,62.4878,-17.0049,-0.2645,64.7611,19.8351,-0.0002,62.9748,-17.0114,-0.2638,65.232,19.8377,0.0002,14.2295,4.1961,0.0051,14.8316,0.0385,0.0022,37.3961,-24.1886,-0.2729,38.6521,19.7235,-0.0031,86.4222,-9.7734,-0.2556,89.7435,19.8972,0.0027,49.0262,14.4151,0.0173,51.0913,0.1737,0.0058,-0.0686,0.0049,-0.2014,-0.0638,-0.3776,-0.0444,-1.2085,-1.2098,-1.1735,-1.2087,-0.5883,-1.8882,0.2277,-0.2468,-0.0194,0.229,0.0019,-11.7303,18.0297,5.409,0.006,18.8173,0.0443,0.0032,3,2.57
S81,0,123.6565,7.0292,0.0636,123.8778,22.3979,0.002,124.9521,7.1146,0.0569,125.1545,22.3912,0.0019,39.8967,0.2206,0.0219,39.8299,0.0905,0.0052,52.2296,6.233,0.0378,52.6002,22.253,-0.005,190.0447,7.1952,0.1188,190.1807,22.5858,0.0266,137.8151,0.9622,0.081,137.5805,0.3329,0.0316,-0.0772,-1.9094,0.8124,-0.0762,0.2453,0.9027,-1.1962,2.8372,-0.4392,-1.1964,-1.0722,1.4613,0.3226,0.0314,0.345,0.3215,0.004,2.5743,51.0724,0.0934,0.0208,51.0112,0.1142,0.006,2,5.48
S81,1,133.3958,7.0752,0.0631,133.6145,20.3949,0.0001,133.2333,7.2541,0.0544,133.4309,20.3425,0,52.7342,0.3925,0.0267,52.6565,0.1374,0.0017,42.5275,5.4739,0.0323,42.8783,20.2258,-0.0049,224.9209,7.2726,0.128,225.0384,20.6065,0.0035,182.3934,1.7987,0.0957,182.1601,0.3807,0.0083,0.0074,-2.3801,0.8075,0.0081,0.4331,-0.5662,-1.1994,4.8244,-0.5129,-1.1991,-1.5021,0.95,0.3953,0.0555,0.4241,0.3941,0.0067,21.6442,67.687,0.0233,0.0248,67.5766,0.1284,0.0007,1,6.89
S82,2,85.6331,15.3787,0.1778,87.0031,18.5499,0,85.7336,15.433,0.1781,87.1116,18.5557,0.0004,14.6309,2.5816,0.0011,14.8565,0.0343,0.0013,60.2503,10.848,0.1718,61.219,18.448,-0.0019,109.9292,19.071,0.1782,111.5711,18.6031,0.0019,49.6789,8.2231,0.0065,50.3521,0.1551,0.0037,-0.0273,-0.0829,-3.7186,-0.0292,-0.9591,-0.1528,-1.2268,-1.2763,13.1801,-1.2288,0.4272,-1.5696,0.1709,0.1679,0.0064,0.1708,0.0019,87.2497,18.9915,3.4249,0.0001,19.2978,0.0286,0.0017,1,2.73
